well_4594	447155.02	2714192.8	-21.82	40.0
well_4595	447175.05	2714191.75	7.18	2.0
well_4595	447175.05	2714191.75	3.98	6.0
well_4595	447175.05	2714191.75	2.68	10.0
well_4595	447175.05	2714191.75	-5.82	27.0
well_4595	447175.05	2714191.75	-15.42	37.0
well_4595	447175.05	2714191.75	-20.02	38.0
well_4595	447175.05	2714191.75	-23.92	38.0
well_4596	447194.99	2714190.71	7.32	2.0
well_4596	447194.99	2714190.71	3.72	4.0
well_4596	447194.99	2714190.71	3.32	13.0
well_4596	447194.99	2714190.71	2.22	6.0
well_4596	447194.99	2714190.71	0.32	10.0
well_4596	447194.99	2714190.71	-0.98	9.0
well_4596	447194.99	2714190.71	-1.98	10.0
well_4596	447194.99	2714190.71	-5.78	27.0
well_4596	447194.99	2714190.71	-16.68	38.0
well_4596	447194.99	2714190.71	-17.28	40.0
well_4596	447194.99	2714190.71	-20.48	40.0
well_4597	447215.96	2714189.61	7.52	2.0
well_4597	447215.96	2714189.61	3.32	6.0
well_4597	447215.96	2714189.61	0.92	10.0
well_4597	447215.96	2714189.61	-1.58	13.0
well_4597	447215.96	2714189.61	-2.08	10.0
well_4597	447215.96	2714189.61	-5.68	27.0
well_4597	447215.96	2714189.61	-18.88	38.0
well_4597	447215.96	2714189.61	-24.78	38.0
well_4598	447239.93	2714188.35	7.35	4.0
well_4598	447239.93	2714188.35	5.35	2.0
well_4598	447239.93	2714188.35	2.55	13.0
well_4598	447239.93	2714188.35	2.05	6.0
well_4598	447239.93	2714188.35	0.15	10.0
well_4598	447239.93	2714188.35	-1.95	13.0
well_4598	447239.93	2714188.35	-2.95	10.0
well_4598	447239.93	2714188.35	-5.95	27.0
well_4598	447239.93	2714188.35	-18.55	37.0
well_4598	447239.93	2714188.35	-23.15	38.0
well_4598	447239.93	2714188.35	-28.95	38.0
well_4599	447257.91	2714187.41	7.47	2.0
well_4599	447257.91	2714187.41	4.47	4.0
well_4599	447257.91	2714187.41	4.07	13.0
well_4599	447257.91	2714187.41	1.77	6.0
well_4599	447257.91	2714187.41	0.07	10.0
well_4599	447257.91	2714187.41	-2.93	13.0
well_4599	447257.91	2714187.41	-4.13	10.0
well_4599	447257.91	2714187.41	-6.63	27.0
well_4599	447257.91	2714187.41	-21.33	37.0
well_4599	447257.91	2714187.41	-23.03	38.0
well_4599	447257.91	2714187.41	-30.43	38.0
well_4600	447275.88	2714186.47	7.27	2.0
well_4600	447275.88	2714186.47	4.97	4.0
well_4600	447275.88	2714186.47	4.57	6.0
well_4600	447275.88	2714186.47	-0.33	10.0
well_4600	447275.88	2714186.47	-5.93	27.0
well_4600	447275.88	2714186.47	-17.83	37.0
well_4600	447275.88	2714186.47	-22.43	38.0
well_4600	447275.88	2714186.47	-26.43	38.0
well_4601	447293.86	2714185.53	7.05	2.0
well_4601	447293.86	2714185.53	3.05	6.0
well_4601	447293.86	2714185.53	0.55	10.0
well_4601	447293.86	2714185.53	-6.15	27.0
well_4601	447293.86	2714185.53	-18.25	37.0
well_4601	447293.86	2714185.53	-21.55	38.0
well_4601	447293.86	2714185.53	-27.45	38.0
well_4602	447311.83	2714184.59	6.71	2.0
well_4602	447311.83	2714184.59	2.41	6.0
well_4602	447311.83	2714184.59	0.91	10.0
well_4602	447311.83	2714184.59	-6.69	27.0
well_4602	447311.83	2714184.59	-20.19	37.0
well_4602	447311.83	2714184.59	-24.49	38.0
well_4602	447311.83	2714184.59	-31.59	38.0
well_4603	447329.81	2714183.64	6.76	2.0
well_4603	447329.81	2714183.64	2.96	6.0
well_4603	447329.81	2714183.64	-0.44	10.0
well_4603	447329.81	2714183.64	-1.84	9.0
well_4603	447329.81	2714183.64	-2.44	10.0
well_4603	447329.81	2714183.64	-5.64	27.0
well_4603	447329.81	2714183.64	-20.74	37.0
well_4603	447329.81	2714183.64	-29.04	38.0
well_4603	447329.81	2714183.64	-35.74	38.0
well_4604	447347.78	2714182.7	6.69	2.0
well_4604	447347.78	2714182.7	2.59	6.0
well_4604	447347.78	2714182.7	0.09	10.0
well_4604	447347.78	2714182.7	-1.11	13.0
well_4604	447347.78	2714182.7	-1.81	9.0
well_4604	447347.78	2714182.7	-3.11	10.0
well_4604	447347.78	2714182.7	-5.81	27.0
well_4604	447347.78	2714182.7	-20.41	37.0
well_4604	447347.78	2714182.7	-28.51	38.0
well_4604	447347.78	2714182.7	-37.61	38.0
well_4605	447365.76	2714181.76	6.89	2.0
